"idDBLP","idScholar"
"conf/sigmod/CandanLLHA01","T6NrBxCU2moJ"
"conf/sigmod/Carey00","RRLtMwMOBe4J"
"conf/sigmod/Carey00","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D335476%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"conf/sigmod/Carey00","x6n6Ev8WnhEJ"
"conf/sigmod/Carey94","Lj8CI8ALd9UJ"
"conf/sigmod/CareyCNVDRSM99","W6ROObWo3bIJ"
"conf/sigmod/CareyDFHMNSSTTWZ94","0oPBNo-ofPkJ"
"conf/sigmod/CareyDFHMNSSTTWZ94","3_X-dmpUEWMJ"
"conf/sigmod/CareyDFHMNSSTTWZ94","5wcgt7bNx7YJ"
"conf/sigmod/CareyDFHMNSSTTWZ94","dP-pHDZ7oawJ"
"conf/sigmod/CareyDFHMNSSTTWZ94","GJ_7cqL0d70J"
"conf/sigmod/CareyDFHMNSSTTWZ94","jMc3U-zRTPEJ"
"conf/sigmod/CareyDFHMNSSTTWZ94","PPV8eOf-uooJ"
"conf/sigmod/CareyDFHMNSSTTWZ94","vF-KpOq9TdIJ"
"conf/sigmod/CareyDNAGS97","GmUD1o-uPvYJ"
"conf/sigmod/CareyDNAGS97","mt8Q1YmVRkMJ"
"conf/sigmod/CareyDNAGS97","xc1E6MOfP80J"
"conf/sigmod/CareyDNAGS97","Y1Z4i3_4l00J"
"conf/sigmod/CareyDNAGS97","Zkgpz6ZsutsJ"
"conf/sigmod/CareyFZ94","_Dtj6cJQFAQJ"
"conf/sigmod/CareyFZ94","EN1nFWJxnoIJ"
"conf/sigmod/CareyFZ94","nJfKRCyyzIYJ"
"conf/sigmod/CareyFZ94","UBpDljYCfGgJ"
"conf/sigmod/CareyFZ94","xuE2g4v2AjYJ"
"conf/sigmod/CareyK97","2OPEy9_6BlEJ"
"conf/sigmod/CareyK97","b_lpj8wu7BEJ"
"conf/sigmod/CareyK97","G2RzED0JGvoJ"
"conf/sigmod/CareyK97","ucdmk8xwaTsJ"
"conf/sigmod/CareyK97","yuAO6FZOXmQJ"
"conf/sigmod/CareyMN97","6YXYnLb8CyYJ"
"conf/sigmod/CareyMN97","dBgA1e-6LvkJ"
"conf/sigmod/CareyMN97","nM9bJESsWNoJ"
"conf/sigmod/CareyMN97","u64n4yMnma4J"
"conf/sigmod/CarinoKKB01","a9HFF_bwiH4J"
"conf/sigmod/CarinoKKB01","p5XsTaZaGcIJ"
"conf/sigmod/CasatiS01","2_VG_VUkHH8J"
"conf/sigmod/CasatiS01","7H9j9z0x_3UJ"
"conf/sigmod/CatarciS01","frbExwv4DiwJ"
"conf/sigmod/CatarciS94","ga4l4QhCXU4J"
"conf/sigmod/CatarciS94","pryJrhEGI2sJ"
"conf/sigmod/CatarciS94","yaaZKZCP3soJ"
"conf/sigmod/Cattell94","QgR0DgMbdgIJ"
"conf/sigmod/Cattell94","zSoTbEtLuqEJ"
"conf/sigmod/CeriFP98","iUGa3pKj-20J"
"conf/sigmod/Chakrabarti99","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D304231%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"conf/sigmod/ChakrabartiDI98","qtVVVrzTLr4J"
"conf/sigmod/ChakrabartiDI98","y88lIE5sgrwJ"
"conf/sigmod/ChakrabartiM99","Jg81WYtxtZoJ"
"conf/sigmod/Chakravarthy97","5Ng-bLUNAsQJ"
"conf/sigmod/Chakravarthy97","pCsAI2xXTPoJ"
"conf/sigmod/Chakravarthy97","xAwNq-a4ju0J"
"conf/sigmod/Chamberlin03","_F5D4QMbZ0sJ"
"conf/sigmod/Chamberlin03","lEqiau26hxoJ"
"conf/sigmod/Chan98","oo2mr5fbMggJ"
"conf/sigmod/ChandrasekaranCDFHHKMRS03","eOhZfLS25AsJ"
"conf/sigmod/ChandrasekaranCDFHHKMRS03","MNuT46WJZaQJ"
"conf/sigmod/ChandrasekaranCDFHHKMRS03","onlybp6SAAsJ"
"conf/sigmod/ChangBCLLS00","bqtRaOoJ87AJ"
"conf/sigmod/ChangBCLLS00","dM9iTzhspEUJ"
"conf/sigmod/ChangC01","BGagLieYacQJ"
"conf/sigmod/ChangC01","XbmULzOYzZUJ"
"conf/sigmod/ChangG99","10FYofnRROUJ"
"conf/sigmod/ChangG99","8Yt1Mba9-wQJ"
"conf/sigmod/ChangG99","BYkCvtDCxzcJ"
"conf/sigmod/ChangG99","vjxJ_rBwdMkJ"
"conf/sigmod/ChangH02","4zxRX5K-YSsJ"
"conf/sigmod/ChangH02","OuMumdGAaq8J"
"conf/sigmod/ChanI98","39AOIRe9qSQJ"
"conf/sigmod/ChanI98","63t-u0Menw4J"
"conf/sigmod/ChanI98","MsOTH7U9VnkJ"
"conf/sigmod/ChanI98","VC7Jbwgn_O0J"
"conf/sigmod/ChanI99","kNT7yt823K8J"
"conf/sigmod/ChanI99","uLiEqn5nA_IJ"
"conf/sigmod/Chaudhuri97","9GsZHpVf2_cJ"
"conf/sigmod/Chaudhuri97","QkyXMep2bWsJ"
"conf/sigmod/ChaudhuriD97","4zZ7Lxt4PPIJ"
"conf/sigmod/ChaudhuriD97","ClO4zHQ7RYsJ"
"conf/sigmod/ChaudhuriD97","D7w6TQwatE0J"
"conf/sigmod/ChaudhuriD97","gY652XXjHB8J"
"conf/sigmod/ChaudhuriD97","jsapF3OoWXcJ"
"conf/sigmod/ChaudhuriDN01","lCQ0HZYyYNcJ"
"conf/sigmod/ChaudhuriDN01","qfohkpyTawoJ"
"conf/sigmod/ChaudhuriDY95","0LRr6nTypA4J"
"conf/sigmod/ChaudhuriDY95","aaQEdfkjWN8J"
"conf/sigmod/ChaudhuriG96","Fh1QPZpWHUMJ"
"conf/sigmod/ChaudhuriGGM03","H5IdN0_MQw4J"
"conf/sigmod/ChaudhuriGGM03","mNdoyLMYPqgJ"
"conf/sigmod/ChaudhuriGN02","KrfR8djb3C8J"
"conf/sigmod/ChaudhuriGN02","y461yNb2GEcJ"
"conf/sigmod/ChaudhuriGS03","OFGtGwUHhUQJ"
"conf/sigmod/ChaudhuriKN03","ES6QyfgebIcJ"
"conf/sigmod/ChaudhuriMN98","3fEogSGG3wQJ"
"conf/sigmod/ChaudhuriMN98","bFDFn3OmNAQJ"
"conf/sigmod/ChaudhuriMN98","CBKhTPuUL2kJ"
"conf/sigmod/ChaudhuriMN98","hvMTb3FYOjQJ"
"conf/sigmod/ChaudhuriMN98","Lnp1RVSzInEJ"
"conf/sigmod/ChaudhuriMN98","niAPzsMp2igJ"
"conf/sigmod/ChaudhuriMN98","pVsFKVZNgD4J"
"conf/sigmod/ChaudhuriMN98","TqXFdQBTW6kJ"
"conf/sigmod/ChaudhuriMN99","clNmwzm-5acJ"
"conf/sigmod/ChaudhuriMN99","GL8XEeYm7GsJ"
"conf/sigmod/ChaudhuriMN99","U0w9W7YcsZwJ"
"conf/sigmod/ChaudhuriN98","99oqRZGWAYMJ"
"conf/sigmod/ChaudhuriN98","eHM4OCdJA9YJ"
"conf/sigmod/ChaudhuriN98","lXZzpSDzRnwJ"
"conf/sigmod/ChaudhuriN98","qGTxTpQXTDsJ"
"conf/sigmod/ChaudhuriN98","RYeFLYha0ewJ"
"conf/sigmod/ChaudhuriN98a","AiXOfJPvvpUJ"
"conf/sigmod/ChaudhuriN98a","JyEX0YVMP5oJ"
"conf/sigmod/ChaudhuriN98a","Y-kXztd20YQJ"
"conf/sigmod/ChawatheG97","5O88Bum19wAJ"
"conf/sigmod/ChawatheG97","JLeihu2aUqYJ"
"conf/sigmod/ChawatheG97","oHUiSrycKdgJ"
"conf/sigmod/ChawatheRGW96","ilCT5UFnHxgJ"
"conf/sigmod/ChawatheRGW96","vBlDkLyxeQkJ"
"conf/sigmod/ChawatheRGW96","xPkLZK36UBUJ"
"conf/sigmod/ChawatheRGW96","Xz0ZPMLOwcgJ"
"conf/sigmod/ChenCPPSTM00","Ab6MIDVDzhAJ"
"conf/sigmod/ChenCPPSTM00","G_vKTsC4EaAJ"
"conf/sigmod/ChenDLT00","url:http://portal.acm.org/citation.cfm%3Fid%3D342009.336560"
"conf/sigmod/ChenGK01","8OgkUeiawO0J"
"conf/sigmod/ChengKP03","egF3o1jH_kgJ"
"conf/sigmod/ChengKP03","kSt-Pqp2ilYJ"
"conf/sigmod/ChenGM01","dyXJODAynUgJ"
"conf/sigmod/ChenGM01","IuyDb53VoG0J"
"conf/sigmod/ChenGM01","-wJwlZO2F-kJ"
"conf/sigmod/ChenGMV02","IqV3EploPP4J"
"conf/sigmod/ChenJDTW00","5Trj9q_RI8YJ"
"conf/sigmod/ChenJDTW00","EKNLKC2nEGwJ"
"conf/sigmod/ChenJDTW00","fg5EE6R7xYwJ"
"conf/sigmod/ChenJDTW00","JcnZJ-eE2XsJ"
"conf/sigmod/ChenJDTW00","KlxPr0YoE_sJ"
"conf/sigmod/ChenJDTW00","OsfWKJek9L8J"
"conf/sigmod/ChenJDTW00","QiSf-FBUE8QJ"
"conf/sigmod/ChenR94","4Hhh-d__bksJ"
"conf/sigmod/ChenR94","7Edh53sUX7kJ"
"conf/sigmod/ChenR94","hlQJGQCSurIJ"
"conf/sigmod/ChenR94","WJDiW8pl0OcJ"
"conf/sigmod/ChenRW02","05ShsIGjnKkJ"
"conf/sigmod/ChenWZ98","NuwRNfDPpTcJ"
"conf/sigmod/ChenZCKR01","15Xnu2VYNAQJ"
"conf/sigmod/ChenZCKR01","q49c-IEX7N8J"
"conf/sigmod/ChenZCKR01","RHoy5iOHsJwJ"
"conf/sigmod/CherniackZ96","aQc379dSLlIJ"
"conf/sigmod/CherniackZ96","c9Humx2-EMgJ"
"conf/sigmod/CherniackZ96","ZsHfcZJwFQQJ"
"conf/sigmod/CherniackZ98","_wJZsVYdrr8J"
"conf/sigmod/CherniackZ98","7DFhNMAE13QJ"
"conf/sigmod/ChoALS03","MAdjH9lCsysJ"
"conf/sigmod/ChoG00","7TNK4262ozwJ"
"conf/sigmod/ChoG00","s7K6rICx3fkJ"
"conf/sigmod/ChoG00","yUZCropW2lQJ"
"conf/sigmod/ChoiC02","D8a4umAppIcJ"
"conf/sigmod/Chong98","W-6r_OOEHLUJ"
"conf/sigmod/ChooOLCGBPS96","5awQcPWFBrcJ"
"conf/sigmod/ChooOLCGBPS96","I0KBB-n-eF8J"
"conf/sigmod/ChooOLCGBPS96","Ljpkq7MPqeEJ"
"conf/sigmod/ChooOLCGBPS96","O-TrhFwhKM8J"
"conf/sigmod/ChooOLCGBPS96","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D280357%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222"
"conf/sigmod/ChooOLCGBPS96","WrrEnOJswS4J"
"conf/sigmod/ChoSG00","ilJdCU_qODkJ"
"conf/sigmod/ChristophidesACS94","dGbuUkhWNhMJ"
"conf/sigmod/ChristophidesACS94","g_ccBI89OZwJ"
"conf/sigmod/ChristophidesACS94","MNQLc3rxq2kJ"
"conf/sigmod/ChristophidesACS94","PYvxitTViMQJ"
"conf/sigmod/ChristophidesACS94","T8v6sQ1R3zoJ"
"conf/sigmod/ChristophidesACS94","wOEzWDOEIjwJ"
"conf/sigmod/ChristophidesACS94","WYSBGO-zyoEJ"
"conf/sigmod/ChristophidesACS94","ZkgTPp9m5z4J"
"conf/sigmod/ChristophidesCM96","GpGg0czXSQcJ"
"conf/sigmod/ChristophidesCM96","nDl2k1YSi8AJ"
"conf/sigmod/ChristophidesCM96","q3Y-Mlx2sUsJ"
"conf/sigmod/ChristophidesCM96","-LUnZ7Zwr1QJ"
"conf/sigmod/ChristophidesCS00","DJv_OAw-BcIJ"
"conf/sigmod/ChristophidesCS00","DqHBAYRAtyIJ"
"conf/sigmod/ChristophidesCS00","g6fFCiX6GtMJ"
"conf/sigmod/ChristophidesCS00","hEOX0Vu4-JcJ"
"conf/sigmod/ChristophidesCS00","R7tBLAw0O3wJ"
"conf/sigmod/ChristophidesCS00","Xssa5A6mJ1UJ"
"conf/sigmod/ChungMS02","2y_G8dmz1QkJ"
"conf/sigmod/ChungMS02","mEfTTKdu6soJ"
"conf/sigmod/ChungMS02","n8tscFMeBtwJ"
"conf/sigmod/ChungMS02","UmPir9n5JloJ"
"conf/sigmod/ChungMS02","vA_YTBbNegEJ"
"conf/sigmod/ClaypoolRZSK01","1VWOXPII9HUJ"
"conf/sigmod/ClossmanSHKPB98","__YO1CE_aKcJ"
"conf/sigmod/ClossmanSHKPB98","evYlYFg5r9UJ"
"conf/sigmod/ClossmanSHKPB98","Q0Jr0CGWn5MJ"
"conf/sigmod/ClossmanSHKPB98","qq2lTNrNTBUJ"
"conf/sigmod/CluetDSS98","63Y-t4R2RycJ"
"conf/sigmod/CluetDSS98","DBPQai0tf1QJ"
"conf/sigmod/CluetDSS98","i2rbviV_9VgJ"
"conf/sigmod/CluetDSS98","lOZF0Ee3rUQJ"
"conf/sigmod/CluetDSS98","q9yRMEgjLOAJ"
"conf/sigmod/CluetDSS98","VZreOrzvcYEJ"
"conf/sigmod/CluetDSS98","W5KcKrhKY_YJ"
"conf/sigmod/Cohen98","_ICk4vgjlgsJ"
"conf/sigmod/Cohen98","PSQ-qYD4aiAJ"
"conf/sigmod/Cohen98a","qfD_kxYt-dsJ"
"conf/sigmod/CohenM03","bQv5hYB-JIEJ"
"conf/sigmod/ColbyGLMT96","1kGIXDE6G90J"
"conf/sigmod/ColbyGLMT96","MgphE2z3NqYJ"
"conf/sigmod/ColbyGLMT96","qZppq83SJEYJ"
"conf/sigmod/ColbyGLMT96","tGBhWHHU7hsJ"
"conf/sigmod/ColbyKLMR97","0FohHTWs5toJ"
"conf/sigmod/ColbyKLMR97","fDiU6std8e0J"
"conf/sigmod/ColbyKLMR97","pJ6RYfffFg8J"
"conf/sigmod/ColeG94","_6wwPJEGUiAJ"
"conf/sigmod/ColeG94","Lg8yEjB8jmAJ"
"conf/sigmod/ColeG94","qpYRj0BgQz4J"
"conf/sigmod/ColeG94","z_W8jZ203sUJ"
"conf/sigmod/ColletC95","vP27NkXI4MEJ"
"conf/sigmod/ConsensM94","u7rv6LAF8s8J"
"conf/sigmod/CookKWZ96","5MTgNlhnyTgJ"
"conf/sigmod/CookWZ94","BYAEfUWtxgUJ"
"conf/sigmod/CookWZ94","LiIWlw3oNgUJ"
"conf/sigmod/CorralMTV00","TsShfxPwF6YJ"
"conf/sigmod/Cotton02","url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564792%26type%3Dpdf"
"conf/sigmod/CranorGJSS02","89Avc7qz9YoJ"
"conf/sigmod/CranorGJSS02","Up9QQITiHzAJ"
"conf/sigmod/CranorJSS03","b0ayPKpqTwsJ"
"conf/sigmod/CranorJSS03","eXt7Nvd060MJ"
"conf/sigmod/CranorJSS03","gya0M9b1KrgJ"
"conf/sigmod/CranorJSS03","nHesT9ADTdEJ"
"conf/sigmod/CrescenziMM02","pI0WktymowwJ"
"conf/sigmod/CruzALRZ97","uh2lQGa6hQUJ"
"conf/sigmod/CruzALRZ97","url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0294187CI"
"conf/sigmod/CruzALRZ97","YWWvQnGCpDEJ"
"conf/sigmod/CruzJ99","vXMwU21-7HMJ"
"conf/sigmod/CuiOTS03","qx5oR09jmMwJ"
"conf/sigmod/DanielsDDEHJJLSSS94","fLNHwVFqnbIJ"
"conf/sigmod/DanS95","nTu7PUukM1wJ"
"conf/sigmod/DanS95","qjHzY4uEG7gJ"
"conf/sigmod/DanS95","qYsoOX4e1noJ"
"conf/sigmod/DarEGP98","ewnL82c8kiMJ"
"conf/sigmod/DarR94","TtV6gGLQ9NMJ"
"conf/sigmod/DasGR03","JaJKfzmaEBYJ"
"conf/sigmod/DasuJMS02","POt1WbTBB4cJ"
"conf/sigmod/DasuJMS02","Qywc8AsElxEJ"
"conf/sigmod/DasuJMS02","zTF5z0v_nh0J"
"conf/sigmod/DattaDRTV01","1ivmtE5W6FsJ"
"conf/sigmod/DattaDRTV01","qK-N8yVLSWUJ"
"conf/sigmod/DattaDTVSR02","0m_Q5tf3oDAJ"
"conf/sigmod/DattaDTVSR02","5N2k30IYlWoJ"
"conf/sigmod/DattaDTVSR02","orxvLy4vVEQJ"
"conf/sigmod/DattaDTVSR02","RKbKtLWjDLEJ"
"conf/sigmod/DavisonG95","96SrVGnDmMoJ"
"conf/sigmod/DavisonG95","Ed8EH4p2vBMJ"
"conf/sigmod/DavulcuFKR99","TDyW6V4cc7MJ"
"conf/sigmod/DeHaanTCO03","3PH--zwkZO8J"
"conf/sigmod/DeHaanTCO03","CD_xefdItVkJ"
"conf/sigmod/DeHaanTCO03","gyYBYgpB63sJ"
"conf/sigmod/DeHaanTCO03","uq-pFFsnBusJ"
"conf/sigmod/DeligiannakisR03","zMgbS5u_GwYJ"
"conf/sigmod/DeolaseeKPRS01","5OTQGZ1gb18J"
"conf/sigmod/DeolaseeKPRS01","tEFUZn3tEMYJ"
"conf/sigmod/DeshpandeGR01","0Ta25VSGl7kJ"
"conf/sigmod/DeshpandeGR01","knAoAIpo7hYJ"
"conf/sigmod/DeshpandeNGS03","aBiqHXGXoJEJ"
"conf/sigmod/DeshpandeNGS03","fU6zoUKeXe8J"
"conf/sigmod/DeshpandeNGS03a","pF6EW_yKYyYJ"
"conf/sigmod/DeshpandeNGS03a","sfB17Fi4MZsJ"
"conf/sigmod/DeshpandeNGS03a","Thoke4oYLt4J"
"conf/sigmod/DeshpandeRSN98","BXB96UFPHn8J"
"conf/sigmod/Deutsch95","url:http://portal.acm.org/citation.cfm%3Fid%3D223784.223880"
"conf/sigmod/DeutschFS99","2lypQEgzfb8J"
"conf/sigmod/DeutschFS99","9WLtxnKtm_EJ"
"conf/sigmod/DeutschFS99","De_3PkxkhzIJ"
"conf/sigmod/DeutschFS99","fuitKuyY3l8J"
"conf/sigmod/DeutschFS99","kDYpG4mLjLkJ"
"conf/sigmod/DeutschFS99","QxtGOVsCF78J"
"conf/sigmod/DeutschFS99","SR_yVgZnYpMJ"
"conf/sigmod/DeutschFS99","SYaXErlVlcAJ"
"conf/sigmod/DeutschFS99","twQNwr-jFmoJ"
"conf/sigmod/DeutschFS99","XrybyHOI16kJ"
"conf/sigmod/DeutschFS99","Z9e9dqy5KBgJ"
"conf/sigmod/DeutschFS99","-KuX7UT0JIIJ"
"conf/sigmod/DewanSHH94","GUdXGx4blW8J"
"conf/sigmod/DoanDH01","Lv0bggWzgeoJ"
"conf/sigmod/DobraGGR02","v7A9Otp7OjsJ"
"conf/sigmod/DobraGGR02","wuIyUXOQP7AJ"
"conf/sigmod/DogacAEOADAOS94","AgBMhm_0uEIJ"
"conf/sigmod/DogacAEOADAOS94","fsa72WmA67kJ"
"conf/sigmod/DogacAEOADAOS94","gt_wY6mYF_kJ"
"conf/sigmod/DogacAEOADAOS94","p6ro8VCQBwcJ"
"conf/sigmod/DogacAEOADAOS94","zf5eI7As5kAJ"
"conf/sigmod/DogacHKOONDMAKE96","_4ARkdpRArQJ"
"conf/sigmod/DogacHKOONDMAKE96","fsa72WmA67kJ"
"conf/sigmod/DogacHKOONDMAKE96","GnjIUQVlZ0UJ"
"conf/sigmod/DogacHKOONDMAKE96","oAO74aolStoJ"
"conf/sigmod/DogacHKOONDMAKE96","SYV3r4_a5EsJ"
"conf/sigmod/DogacHKOONDMAKE96","UAO4T_2ylPkJ"
"conf/sigmod/DogacHKOONDMAKE96","XE1zjDexb64J"
"conf/sigmod/DogacTPPLKTK02","juQlvnYuPxwJ"
"conf/sigmod/DogacTPPLKTK02","VAOk1X8Ja30J"
"conf/sigmod/DogacTPPLKTK02","wi8177RdPBYJ"
"conf/sigmod/Doherty98","7aUag74jtdIJ"
"conf/sigmod/DohertyHR96","v3IA8Go4UjIJ"
"conf/sigmod/DoppelhammerHKK97","LUfRqM48JaEJ"
"conf/sigmod/DoppelhammerHKK97","q_A8Y8KY9WkJ"
"conf/sigmod/DoRD99","Q4N41koenF8J"
"conf/sigmod/DoRD99","Rviij1nqEcoJ"
"conf/sigmod/DraperHW01","6csUZFROjIEJ"
"conf/sigmod/DraperHW01","6MdiqTp20aoJ"
"conf/sigmod/DraperHW01","sURGDemFSsUJ"
"conf/sigmod/DreyerDS95","i1qU2OFSeloJ"
"conf/sigmod/DreyerDS95","Qf8OS1o2YM4J"
"conf/sigmod/Dullmann99","5bp8rSFAkzEJ"
"conf/sigmod/DuSD95","Vl7gY6FsOOYJ"
"conf/sigmod/Dyreson03","l7KC1qG6OGEJ"
"conf/sigmod/Dyreson03","UIDFB3gRjlUJ"
"conf/sigmod/Edelstein95","url:http://portal.acm.org/citation.cfm%3Fid%3D223868"
"conf/sigmod/EmbleyJN99","54w4cIKL11UJ"
"conf/sigmod/EmbleyJN99","O_SMlr3bFBMJ"
"conf/sigmod/EmbleyJN99","x8uC_9_IzUEJ"
"conf/sigmod/Englert94","KOpz_NXJ3WUJ"
"conf/sigmod/FabretJLPRS01","8lBDhvljrAEJ"
"conf/sigmod/FabretJLPRS01","IHZ0cEpqnPkJ"
"conf/sigmod/FabretJLPRS01","NDTjtWuhzbQJ"
"conf/sigmod/FabretJLPRS01","uaOB9o42w5AJ"
"conf/sigmod/FaginKS03","dOY1djmoy04J"
"conf/sigmod/FaginKS03","tQZWeE_nsa0J"
"conf/sigmod/Faloutsos95","R0xUZUxSGmwJ"
"conf/sigmod/FaloutsosL95","43b8e16YZlEJ"
"conf/sigmod/FaloutsosL95","56AknoQlFB0J"
"conf/sigmod/FaloutsosL95","dRjSn10qk9wJ"
"conf/sigmod/FaloutsosL95","dyDxQvd8OHoJ"
"conf/sigmod/FaloutsosL95","GGmfi7ywI4gJ"
"conf/sigmod/FaloutsosL95","I0Kn3dzF4TgJ"
"conf/sigmod/FaloutsosL95","j0EcM-BvshwJ"
"conf/sigmod/FaloutsosL95","lJvmD13lHJIJ"
"conf/sigmod/FaloutsosL95","RLjlTtFM36IJ"
"conf/sigmod/FaloutsosL95","roK09GarWdcJ"
"conf/sigmod/FaloutsosL95","Tpb-LwPZJNMJ"
"conf/sigmod/FaloutsosL95","vbvO-dB6wiIJ"
"conf/sigmod/FaloutsosL95","yFaUjmOQp1wJ"
"conf/sigmod/FaloutsosRM94","4bG39HmGrAQJ"
"conf/sigmod/FaloutsosRM94","5fCkUaG8A-gJ"
"conf/sigmod/FaloutsosRM94","6WIF-_hBZZgJ"
"conf/sigmod/FaloutsosRM94","AHu54TOP-eoJ"
"conf/sigmod/FaloutsosRM94","bL4szse-iCQJ"
"conf/sigmod/FaloutsosRM94","NqewK_dmRawJ"
"conf/sigmod/FaloutsosRM94","qaoTK_zX3awJ"
"conf/sigmod/FaloutsosRM94","R4fVVmv_YvoJ"
"conf/sigmod/FaloutsosRM94","s-BT0x6h2qUJ"
"conf/sigmod/FaloutsosSTT00","qsWDIfzBxiQJ"
"conf/sigmod/FaloutsosSTT00","Sqy1tqGEnxsJ"
"conf/sigmod/FaloutsosSTT00","XMC0W6CQJJIJ"
"conf/sigmod/Fegaras98","XVtlJYx2G_wJ"
"conf/sigmod/FegarasM95","LSWVPfB8TC4J"
"conf/sigmod/FegarasM95","MHubEDlndWYJ"
"conf/sigmod/FegarasM95","ykGQlI-IaJkJ"
"conf/sigmod/FegarasM95","ZquXPssSY_EJ"
"conf/sigmod/FegarasSRM00","4_4Jg_EQ8EkJ"
"conf/sigmod/FegarasSRM00","p1LusPTTxlAJ"
"conf/sigmod/Fernandez94","PmrthJYk66cJ"
"conf/sigmod/FernandezFKLS97","4BpkEHas0LcJ"
"conf/sigmod/FernandezFKLS97","ek26aiEheesJ"
"conf/sigmod/FernandezFKLS97","zjrD8FvY6TgJ"
"conf/sigmod/FernandezFKLS98","4xxRU4CpidMJ"
"conf/sigmod/FernandezFKLS98","fNDX0gaFmB0J"
"conf/sigmod/FernandezFKLS98","i5coyXNfHCkJ"
"conf/sigmod/FernandezFKLS98","N9NHi5y3K38J"
"conf/sigmod/FernandezFKLS98","rgk1HYJbTNEJ"
"conf/sigmod/FernandezFKLS98","RKh78Q-rJLMJ"
"conf/sigmod/FernandezFKLS98","vVYs-3fNuZAJ"
"conf/sigmod/FernandezFKLS98","W3H34LBUMtoJ"
"conf/sigmod/FernandezFKLS98","x-Xcm921UTMJ"
"conf/sigmod/FernandezMS01","JYYcPQLrBw8J"
"conf/sigmod/FernandezS96","66uAX5EPtKcJ"
"conf/sigmod/FernandezS96","9bgA6C_HqvQJ"
"conf/sigmod/FernandezS96","iLwFjrX22vYJ"
"conf/sigmod/FernandezS96","lMKrltuk53EJ"
"conf/sigmod/FlokstraKS94","_uAjDh22Y_EJ"
"conf/sigmod/FlorescuGKR02","uam2rv99rxsJ"
"conf/sigmod/FlorescuLMS99","h0uuqAstOPUJ"
"conf/sigmod/FlorescuLMS99","mH0XY3h8UlcJ"
"conf/sigmod/ForlizziGNS00","4k4fUbwNV8UJ"
"conf/sigmod/ForlizziGNS00","AHozbGex7VUJ"
"conf/sigmod/ForlizziGNS00","jW1JUC-AQXoJ"
"conf/sigmod/ForlizziGNS00","llVBkO6kYZoJ"
"conf/sigmod/ForlizziGNS00","vtX2CRPJunMJ"
"conf/sigmod/FranklinJK96","0e3bs1VFPvAJ"
"conf/sigmod/FranklinJK96","2KXhx32GEzIJ"
"conf/sigmod/FranklinJK96","40cq9ovvXn8J"
"conf/sigmod/FranklinJK96","7POVNz32rC4J"
"conf/sigmod/FranklinJK96","98k6qrbdmsYJ"
"conf/sigmod/FranklinJK96","iDBvvrHwj7YJ"
"conf/sigmod/FranklinJK96","yY5hMqazRHoJ"
"conf/sigmod/FranklinZ98","5Cj9Wx8llkwJ"
"conf/sigmod/FranklinZ98","K_qOxjIJWpQJ"
"conf/sigmod/FreedmanD95","2bao_dZfCuQJ"
"conf/sigmod/FreedmanD95","dt4Mxy8b2hwJ"
"conf/sigmod/Freeston95","eEvZek727-8J"
"conf/sigmod/Freeston95","Fr8CPbK-IFIJ"
"conf/sigmod/FreireHRRS02","1p-q7eofLWIJ"
"conf/sigmod/FreireHRRS02","Pg-vbrBME1cJ"
"conf/sigmod/FreireHRRS02","YKkMxZntSUQJ"
"conf/sigmod/FreireHRRS02","z8IglVK-XnEJ"
"conf/sigmod/FreireHRRS02","-JLg0gOjjb0J"
"conf/sigmod/French95","sGym2wFckEMJ"
"conf/sigmod/FukudaMMT96","Bcuo4_yr2p0J"
"conf/sigmod/FukudaMMT96","lmXiI4fB9vgJ"
"conf/sigmod/FukudaMMT96","sOBRaiLLvZgJ"
"conf/sigmod/FukudaMMT96a","fSKep047pbgJ"
"conf/sigmod/FukudaMMT96a","WOCgxlV_LgoJ"
"conf/sigmod/FukudaMMT96a","Y8UdbAPhYpUJ"
"conf/sigmod/FungSG02","_H4-ZecAsp0J"
"conf/sigmod/Gal00","i6QOOOYvOqQJ"
"conf/sigmod/Gal00","SudUID_rEy0J"
"conf/sigmod/Galhardas00","GxDfgCi-rq4J"
"conf/sigmod/Galhardas00","QhUFQCApL8wJ"
"conf/sigmod/Galindo-Legaria94","iEs59H5EFHwJ"
"conf/sigmod/Galindo-LegariaJ01","BSlaDX5r0HQJ"
"conf/sigmod/GangulyGMS96","05ZgvGyhSC0J"
"conf/sigmod/GangulyGMS96","zeikJQZ2KM4J"
"conf/sigmod/GangulyGR03","Di-EjDZ_abYJ"
"conf/sigmod/GaoW02","PZTESZecfnQJ"
"conf/sigmod/GardarinMP95","9-bSCnqVrlkJ"
"conf/sigmod/GardarinMP95","IOqPoq2MSvQJ"
"conf/sigmod/GardarinMP95","l-9pykkOVrkJ"
